  Packet #,    ADC,      Pitch,       Roll,        Yaw,   AccX,   AccY,   AccZ,  GyroX,  GyroY,  GyroZ,   MagX,   MagY,   MagZ,   Temp
     30257,    199,    -43.725,   -159.979,    163.520,   1039,    -24,      8,    -33,   -234,     -9,    122,   -526,  -1394,   3135
     30258,    198,    -43.598,   -160.060,    163.619,   1047,    -17,     -5,    -22,   -227,    -18,    158,   -563,  -1359,   3132
     30259,    197,    -43.477,   -160.229,    163.718,   1043,     -5,    -18,    -22,   -218,    -14,    215,   -591,  -1387,   3132
     30260,    199,    -43.303,   -160.281,    163.838,   1036,    -13,    -43,    -30,   -203,     -5,    129,   -591,  -1415,   3133
     30261,    195,    -43.158,   -160.465,    163.962,   1042,      0,    -60,    -30,   -186,    -15,    187,   -534,  -1401,   3132
     30262,    196,    -43.005,   -160.638,    164.062,   1037,     -7,    -73,    -24,   -171,     -7,    201,   -548,  -1401,   3132
     30263,    196,    -42.843,   -160.785,    164.198,   1030,      5,    -82,    -16,   -155,    -19,    158,   -519,  -1415,   3134
     30264,    199,    -42.721,   -161.016,    164.283,   1028,      2,    -77,    -21,   -135,     -8,    244,   -519,  -1456,   3132
     30265,    196,    -42.573,   -161.063,    164.382,   1029,     -9,    -76,    -21,   -129,     -8,    136,   -584,  -1394,   3132
     30266,    195,    -42.450,   -161.165,    164.477,   1030,     -4,    -75,    -19,   -117,    -17,    165,   -526,  -1422,   3132
     30267,    198,    -42.351,   -161.105,    164.548,   1041,    -19,    -54,    -20,   -107,     -8,     86,   -548,  -1401,   3133
     30268,    196,    -42.291,   -161.122,    164.585,   1038,    -22,    -36,    -18,    -98,    -10,    165,   -584,  -1394,   3134
     30269,    194,    -42.243,   -161.118,    164.584,   1046,    -37,    -39,    -15,    -88,      1,    187,   -577,  -1443,   3133
     30270,    196,    -42.200,   -161.169,    164.588,   1048,    -36,    -54,    -15,    -76,    -10,    208,   -541,  -1449,   3133
     30271,    198,    -42.154,   -161.185,    164.645,   1047,     -7,    -53,    -21,    -66,     -4,    122,   -483,  -1422,   3134
     30272,    195,    -42.102,   -161.223,    164.702,   1042,     -6,    -59,    -29,    -60,      2,    143,   -534,  -1429,   3133
     30273,    195,    -42.092,   -161.336,    164.747,   1058,      2,    -57,    -24,    -55,      5,    201,   -591,  -1401,   3133
     30274,    197,    -42.038,   -161.393,    164.809,   1042,      2,    -73,    -19,    -46,      6,    151,   -526,  -1449,   3134
     30275,    197,    -41.983,   -161.481,    164.901,   1040,     12,    -81,    -15,    -43,    -11,    136,   -512,  -1380,   3131
     30276,    196,    -41.916,   -161.653,    165.043,   1014,     44,    -74,    -20,    -47,    -18,    158,   -534,  -1443,   3134
     30277,    198,    -41.817,   -161.671,    165.070,   1004,    -15,    -57,    -14,    -72,      4,    172,   -563,  -1443,   3134
     30278,    197,    -41.711,   -161.623,    165.121,   1005,    -19,    -42,    -15,   -109,    -17,    115,   -534,  -1415,   3135
     30279,    197,    -41.592,   -161.626,    165.173,   1010,    -18,    -46,    -23,   -151,     -5,    158,   -591,  -1456,   3132
     30280,    199,    -41.466,   -161.702,    165.260,   1019,     -5,    -50,    -26,   -203,    -16,    165,   -541,  -1449,   3134
     30281,    197,    -41.316,   -161.790,    165.387,   1033,      7,    -62,    -26,   -259,    -16,    136,   -512,  -1436,   3133
     30282,    198,    -41.147,   -161.923,    165.509,   1045,      0,    -76,    -22,   -314,    -13,    179,   -541,  -1449,   3136
     30283,    196,    -40.947,   -161.977,    165.674,   1051,      3,    -74,    -23,   -371,    -21,    115,   -563,  -1456,   3134
     30284,    196,    -40.743,   -162.053,    165.819,   1051,     -4,    -71,    -26,   -401,    -18,    136,   -526,  -1463,   3133
     30285,    191,    -40.499,   -162.179,    165.952,   1052,    -18,    -88,    -27,   -465,    -18,    179,   -526,  -1463,   3131
     30286,    197,    -40.187,   -162.260,    166.112,   1037,    -23,    -92,    -35,   -539,    -26,    151,   -555,  -1491,   3133
     30287,    199,    -39.830,   -162.345,    166.282,   1030,    -19,    -88,    -46,   -624,    -16,    136,   -469,  -1547,   3133
     30288,    194,    -39.404,   -162.434,    166.505,   1006,    -10,    -86,    -60,   -714,    -27,    129,   -548,  -1581,   3134
     30289,    195,    -38.943,   -162.661,    166.744,   1000,      5,    -93,    -60,   -806,    -24,    194,   -541,  -1630,   3135
     30290,    196,    -38.396,   -162.800,    167.016,    999,      0,   -120,    -59,   -902,    -23,    107,   -526,  -1505,   3134
     30291,    195,    -37.791,   -163.086,    167.310,    993,      6,   -159,    -59,   -988,    -30,    187,   -505,  -1609,   3134
     30292,    195,    -37.093,   -163.274,    167.627,    987,      0,   -202,    -62,  -1067,    -26,    115,   -490,  -1581,   3133
     30293,    197,    -36.390,   -163.511,    167.943,    985,      0,   -217,    -59,  -1102,    -31,    158,   -476,  -1678,   3134
     30294,    199,    -35.638,   -163.826,    168.269,    983,     -1,   -260,    -55,  -1175,    -32,    179,   -425,  -1644,   3133
     30295,    196,    -34.823,   -164.076,    168.595,    988,    -13,   -315,    -59,  -1238,    -29,    151,   -425,  -1671,   3134
     30296,    196,    -33.963,   -164.279,    168.936,    982,    -14,   -353,    -62,  -1289,    -35,    122,   -440,  -1671,   3133
     30297,    196,    -33.088,   -164.617,    169.293,    973,      9,   -381,    -64,  -1335,    -30,    179,   -382,  -1782,   3134
     30298,    197,    -32.199,   -164.905,    169.653,    964,     19,   -385,    -68,  -1376,    -35,    143,   -360,  -1748,   3132
     30299,    197,    -31.268,   -165.132,    169.995,    930,     15,   -384,    -65,  -1416,    -32,    122,   -324,  -1755,   3133
     30300,    197,    -30.322,   -165.360,    170.323,    913,      1,   -394,    -66,  -1446,    -33,    151,   -339,  -1824,   3133
     30301,    195,    -29.355,   -165.528,    170.639,    895,      5,   -411,    -63,  -1474,    -37,    115,   -274,  -1817,   3134
     30302,    194,    -28.405,   -165.635,    170.930,    891,     -8,   -418,    -64,  -1481,    -34,    115,   -274,  -1873,   3134
     30303,    198,    -27.438,   -165.805,    171.232,    871,     -5,   -437,    -67,  -1500,    -34,    129,   -274,  -1845,   3133
     30304,    194,    -26.450,   -166.015,    171.550,    849,     24,   -483,    -62,  -1508,    -41,    115,   -202,  -1845,   3134
     30305,    195,    -25.455,   -166.263,    171.870,    840,     27,   -531,    -63,  -1513,    -39,    151,   -209,  -1949,   3131
     30306,    195,    -24.509,   -166.277,    172.119,    807,     27,   -583,    -65,  -1514,    -37,     64,   -166,  -1949,   3135
     30307,    197,    -23.686,   -166.321,    172.363,    812,     17,   -628,    -60,  -1517,    -42,     79,    -93,  -1977,   3133
     30308,    194,    -22.843,   -166.369,    172.612,    783,     10,   -671,    -53,  -1521,    -44,     86,   -101,  -1984,   3134
     30309,    198,    -22.388,   -166.394,    172.866,    743,     22,   -697,    -57,  -1532,    -44,     86,    -14,  -2025,   3134
     30310,    196,    -21.726,   -166.520,    173.139,    719,      6,   -727,    -59,  -1548,    -41,    107,    -21,  -1963,   3134
     30311,    195,    -21.214,   -166.577,    173.394,    707,     -8,   -730,    -56,  -1567,    -40,    129,    -57,  -2067,   3135
     30312,    193,    -21.071,   -166.551,    173.650,    710,      1,   -745,    -61,  -1580,    -43,    100,     14,  -2081,   3134
     30313,    199,    -21.137,   -166.362,    173.926,    678,     14,   -739,    -68,  -1604,    -37,     50,     36,  -2143,   3132
     30314,    197,    -21.276,   -166.242,    174.214,    654,     12,   -725,    -66,  -1629,    -38,     57,    101,  -2122,   3134
     30315,    196,    -21.551,   -166.210,    174.535,    638,     29,   -743,    -52,  -1674,    -47,     79,    166,  -2143,   3135
     30316,    197,    -21.810,   -166.131,    174.872,    602,     26,   -736,    -60,  -1716,    -36,     57,    187,  -2164,   3134
     30317,    197,    -22.058,   -166.030,    175.240,    572,     16,   -744,    -76,  -1770,    -43,     28,    245,  -2164,   3134
     30318,    194,    -22.256,   -166.072,    175.591,    534,     -1,   -793,    -72,  -1836,    -38,     93,    281,  -2157,   3132
     30319,    196,    -22.348,   -166.016,    176.002,    506,     12,   -849,    -51,  -1901,    -52,     14,    317,  -2136,   3131
     30320,    197,    -22.460,   -166.155,    176.484,    392,     85,   -882,    -68,  -1958,    -50,     71,    375,  -2247,   3134
     30321,    197,    -22.568,   -166.281,    176.944,    404,     59,   -889,    -71,  -1989,    -30,     71,    418,  -2233,   3132
     30322,    195,    -22.607,   -166.398,    177.425,    355,     17,   -922,    -69,  -2057,    -47,     79,    526,  -2282,   3135
     30323,    197,    -22.507,   -166.592,    177.947,    292,     71,   -921,    -74,  -2136,    -76,     50,    541,  -2171,   3133
     30324,    195,    -22.320,   -166.676,    178.520,    250,     36,   -965,    -84,  -2230,    -49,    -14,    620,  -2233,   3135
     30325,    193,    -22.052,   -166.826,    179.102,    224,     23,   -932,    -84,  -2334,    -55,     35,    700,  -2282,   3131
     30326,    197,    -21.689,   -166.977,    179.711,    188,     17,   -943,    -79,  -2436,    -61,     28,    736,  -2275,   3132
     30327,    196,    -21.219,   -167.164,   -179.667,    134,     11,   -949,    -85,  -2537,    -71,     35,    830,  -2254,   3133
     30328,    199,    -20.607,   -167.389,   -178.994,     77,     36,   -945,    -88,  -2643,    -73,     28,    895,  -2289,   3134
     30329,    198,    -19.902,   -167.596,   -178.302,     33,     35,   -930,    -95,  -2748,    -53,      0,    938,  -2261,   3133
     30330,    196,    -19.108,   -167.782,   -177.583,      8,     20,   -926,    -95,  -2803,    -45,    -21,   1032,  -2282,   3136
     30331,    195,    -18.214,   -168.027,   -176.844,    -72,     42,   -917,    -98,  -2900,    -76,    -14,   1126,  -2220,   3133
     30332,    198,    -17.172,   -168.322,   -176.059,   -151,     94,   -894,    -92,  -2998,    -72,    -21,   1162,  -2226,   3134
     30333,    202,    -15.920,   -168.612,   -175.283,   -224,     74,   -860,    -98,  -3101,    -51,      7,   1292,  -2268,   3135
     30334,    198,    -14.609,   -168.891,   -174.480,   -307,     59,   -916,   -106,  -3204,    -82,     -7,   1321,  -2199,   3133
     30335,    195,    -13.150,   -169.173,   -173.690,   -399,     47,   -921,   -112,  -3307,    -73,      7,   1479,  -2157,   3131
     30336,    195,    -11.541,   -169.432,   -172.841,   -493,     56,   -891,   -112,  -3411,    -89,    -35,   1494,  -2143,   3133
     30337,    195,     -9.823,   -169.662,   -171.988,   -564,     42,   -856,   -114,  -3517,    -71,    -35,   1494,  -2102,   3133
     30338,    194,     -8.019,   -169.818,   -171.142,   -642,    -29,   -832,   -114,  -3620,    -85,    -35,   1638,  -2004,   3133
     30339,    195,     -6.117,   -170.010,   -170.274,   -673,      1,   -810,   -112,  -3675,   -105,      0,   1674,  -1998,   3132
     30340,    199,     -4.138,   -170.204,   -169.360,   -751,     35,   -790,   -115,  -3764,    -82,    -71,   1718,  -1914,   3129
     30341,    196,     -1.943,   -170.397,   -168.448,   -771,     62,   -612,   -111,  -3852,    -67,    -43,   1848,  -1887,   3132
     30342,    199,      0.241,   -170.636,   -167.505,   -795,    102,   -609,   -119,  -3947,   -109,    -50,   1855,  -1755,   3133
     30343,    195,      2.644,   -170.899,   -166.580,   -853,    135,   -506,   -133,  -4029,    -87,      7,   1884,  -1755,   3135
     30344,    197,      5.041,   -171.078,   -165.633,   -898,     80,   -470,   -133,  -4112,    -90,    -35,   1941,  -1574,   3136
     30345,    197,      7.552,   -171.268,   -164.664,   -953,    102,   -458,   -139,  -4200,   -100,    -14,   1920,  -1540,   3134
     30346,    200,     10.231,   -171.356,   -163.650,   -997,     53,   -316,   -142,  -4300,    -88,    -43,   1977,  -1443,   3131
     30347,    194,     13.055,   -171.444,   -162.595,  -1076,     76,   -251,   -152,  -4398,   -107,    -43,   1992,  -1359,   3133
     30348,    197,     15.989,   -171.491,   -161.521,  -1083,     77,   -128,   -144,  -4453,    -99,    -28,   2006,  -1248,   3134
     30349,    197,     19.089,   -171.444,   -160.409,  -1133,     25,    -50,   -157,  -4566,    -92,     14,   2021,  -1165,   3134
     30350,    195,     22.369,   -171.323,   -159.199,  -1173,     21,     51,   -156,  -4684,   -117,      0,   1977,  -1110,   3134
     30351,    196,     25.694,   -171.143,   -157.932,  -1190,     12,    134,   -145,  -4794,    -95,    -28,   1934,   -929,   3134
     30352,    195,     29.161,   -170.937,   -156.639,  -1200,     44,    223,   -137,  -4895,   -125,     57,   1920,   -804,   3134
     30353,    197,     32.676,   -170.713,   -155.249,  -1195,     83,    312,   -140,  -4984,   -110,    -43,   1833,   -652,   3133
     30354,    195,     36.207,   -170.379,   -153.739,  -1119,     55,    388,   -164,  -5059,   -113,    -57,   1732,   -513,   3135
     30355,    193,     39.860,   -169.945,   -152.108,  -1085,     72,    485,   -159,  -5127,   -119,    -50,   1638,   -450,   3131
     30356,    197,     43.637,   -169.311,   -150.346,  -1032,     40,    583,   -163,  -5183,   -105,     64,   1537,   -395,   3133
     30357,    191,     47.530,   -168.410,   -148.263,   -983,     28,    618,   -167,  -5209,   -112,     -7,   1508,   -381,   3132
     30358,    196,     51.456,   -167.284,   -145.959,   -920,     42,    714,   -165,  -5264,   -119,     50,   1349,   -256,   3133
     30359,    198,     55.394,   -165.728,   -143.173,   -822,     21,    797,   -170,  -5320,   -110,    -28,   1169,   -208,   3133
     30360,    194,     59.489,   -163.478,   -139.699,   -729,     17,    874,   -175,  -5379,   -125,     21,   1118,   -173,   3133
     30361,    198,     63.518,   -160.350,   -135.330,   -642,      3,    936,   -174,  -5446,   -113,     21,    945,    -34,   3133
     30362,    195,     67.553,   -155.810,   -129.499,   -572,     18,   1001,   -178,  -5515,   -131,     21,    772,    -90,   3132
     30363,    198,     71.455,   -148.817,   -121.201,   -472,     25,   1051,   -174,  -5586,   -130,     50,    613,    -90,   3134
     30364,    197,     74.951,   -137.311,   -108.365,   -408,     10,   1084,   -178,  -5657,   -136,     71,    505,    -69,   3134
     30365,    197,     77.411,   -118.433,    -88.127,   -258,     -2,   1091,   -179,  -5732,   -142,     79,    324,    -34,   3133
