  Packet #,    ADC,      Pitch,       Roll,        Yaw,   AccX,   AccY,   AccZ,  GyroX,  GyroY,  GyroZ,   MagX,   MagY,   MagZ,   Temp
       614,   1042,     19.221,     -3.007,     35.542,    102,    207,    993,    -10,     17,      7,   -192,    385,    900,   3236
       615,   1038,     19.234,     -3.027,     35.639,     99,    208,    994,    -10,     17,      6,   -185,    348,    965,   3235
       616,   1046,     19.226,     -3.029,     35.749,    101,    208,    997,    -10,     17,      7,   -229,    362,    950,   3238
       617,   1039,     19.228,     -3.057,     35.853,     98,    204,    996,    -11,     19,      8,   -237,    355,    957,   3235
       618,   1043,     19.215,     -3.058,     35.976,     99,    210,    988,    -10,     18,      7,   -251,    311,   1000,   3236
       619,   1043,     19.229,     -3.082,     36.084,     98,    204,    992,     -9,     18,      6,   -259,    362,    965,   3237
       620,   1041,     19.278,     -3.075,     36.197,     99,    208,    991,    -12,     19,      7,   -244,    392,    879,   3235
       621,   1047,     19.364,     -3.096,     36.288,     95,    207,    988,     -9,     17,      8,   -177,    385,    900,   3237
       622,   1043,     19.413,     -3.116,     36.394,    101,    204,    986,    -10,     18,      7,   -266,    414,    929,   3236
       623,   1050,     19.352,     -3.126,     36.515,    101,    210,    993,     -9,     17,      6,   -222,    281,    943,   3236
       624,   1062,     19.327,     -3.164,     36.604,    102,    207,    998,     -9,     19,      6,   -148,    325,    943,   3237
       625,   1093,     19.328,     -3.191,     36.704,     98,    207,    994,    -10,     17,      6,   -192,    340,    986,   3236
       626,   1125,     19.313,     -3.216,     36.806,     99,    208,    994,     -9,     19,      7,   -185,    318,    979,   3236
       627,   1154,     19.271,     -3.230,     36.939,    100,    205,    990,     -9,     19,      7,   -303,    303,    922,   3237
       628,   1185,     19.252,     -3.236,     37.061,     98,    206,    997,    -10,     17,      7,   -266,    340,    929,   3236
       629,   1224,     19.254,     -3.274,     37.164,     98,    205,    990,     -9,     17,      6,   -207,    311,    929,   3237
       630,   1256,     19.288,     -3.308,     37.265,     99,    203,    991,    -10,     18,      7,   -229,    377,    936,   3236
       631,   1283,     19.278,     -3.314,     37.382,     99,    207,    996,    -10,     18,      8,   -237,    340,    915,   3237
       632,   1312,     19.306,     -3.320,     37.496,     98,    207,    991,     -9,     17,      7,   -251,    385,   1015,   3236
       633,   1335,     19.341,     -3.332,     37.606,    100,    208,    985,     -9,     17,      7,   -222,    355,    943,   3236
       634,   1371,     19.275,     -3.349,     37.729,    102,    208,    993,     -9,     16,      7,   -244,    288,   1007,   3237
       635,   1397,     19.218,     -3.358,     37.858,     99,    208,    996,    -10,     18,      6,   -259,    288,    979,   3235
       636,   1425,     19.198,     -3.373,     37.988,    100,    206,    987,     -9,     18,      7,   -296,    311,    986,   3237
       637,   1455,     19.203,     -3.422,     38.078,     99,    203,    997,     -8,     17,      6,   -177,    340,    957,   3236
       638,   1475,     19.291,     -3.449,     38.176,     99,    206,    981,    -10,     20,      6,   -207,    385,    957,   3236
       639,   1508,     19.281,     -3.441,     38.305,    102,    209,    989,     -9,     17,      6,   -274,    348,    979,   3235
       640,   1528,     19.221,     -3.410,     38.438,    100,    211,   1009,     -8,     16,      6,   -259,    348,    950,   3236
       641,   1556,     19.205,     -3.446,     38.557,    103,    206,    981,     -9,     18,      6,   -251,    281,    957,   3235
       642,   1577,     19.228,     -3.467,     38.652,    105,    205,    997,     -9,     17,      6,   -199,    407,    922,   3235
       643,   1605,     19.262,     -3.450,     38.756,    101,    207,   1010,     -9,     16,      6,   -222,    474,    929,   3236
       644,   1626,     19.321,     -3.478,     38.868,    100,    206,    978,    -11,     19,      7,   -251,    355,    957,   3237
       645,   1648,     19.354,     -3.518,     38.969,     99,    206,    984,    -10,     19,      8,   -192,    325,    943,   3236
       646,   1671,     19.336,     -3.518,     39.080,     99,    210,   1002,     -9,     18,      6,   -199,    362,   1036,   3236
       647,   1692,     19.420,     -3.551,     39.177,     98,    204,    985,    -10,     20,      6,   -222,    414,    972,   3235
       648,   1710,     19.414,     -3.580,     39.297,     97,    206,    987,     -9,     18,      7,   -237,    296,    915,   3235
       649,   1739,     19.351,     -3.580,     39.427,    100,    209,   1000,    -10,     17,      6,   -244,    303,    936,   3236
       650,   1759,     19.342,     -3.595,     39.549,    101,    208,    987,     -9,     18,      6,   -251,    325,   1000,   3237
       651,   1780,     19.395,     -3.625,     39.647,     99,    205,    990,    -10,     18,      8,   -199,    392,    965,   3236
       652,   1799,     19.381,     -3.653,     39.751,     99,    206,    999,    -10,     16,      5,   -185,    333,    907,   3238
       653,   1813,     19.387,     -3.691,     39.851,    101,    206,    990,    -11,     19,      5,   -177,    325,    915,   3238
       654,   1831,     19.366,     -3.696,     39.982,    100,    207,    992,     -8,     18,      7,   -274,    333,    950,   3236
       655,   1852,     19.341,     -3.698,     40.099,    104,    206,   1003,    -10,     18,      7,   -244,    392,    936,   3235
       656,   1869,     19.301,     -3.705,     40.234,    101,    207,    993,    -11,     19,      8,   -281,    311,    943,   3236
       657,   1884,     19.313,     -3.731,     40.352,    101,    207,    984,    -10,     17,      8,   -237,    325,    986,   3237
       658,   1899,     19.307,     -3.762,     40.465,     98,    205,    995,    -10,     18,      8,   -214,    318,    922,   3237
       659,   1916,     19.340,     -3.775,     40.577,    100,    207,    990,    -10,     19,      7,   -222,    370,    957,   3237
       660,   1937,     19.386,     -3.793,     40.684,     98,    209,    987,     -9,     18,      8,   -170,    333,    907,   3236
       661,   1954,     19.396,     -3.806,     40.802,     99,    207,    992,     -9,     18,      7,   -229,    348,    936,   3236
       662,   1973,     19.409,     -3.823,     40.921,     99,    206,    990,     -9,     17,      7,   -244,    348,    936,   3235
       663,   1997,     19.417,     -3.833,     41.052,    100,    207,    985,     -9,     16,      7,   -274,    333,    922,   3236
       664,   2007,     19.475,     -3.835,     41.157,     99,    207,    996,     -9,     17,      6,   -207,    429,    915,   3236
       665,   2019,     19.467,     -3.872,     41.260,     99,    205,    998,    -11,     18,      7,   -185,    348,    965,   3236
       666,   2031,     19.465,     -3.912,     41.370,    101,    205,    988,     -9,     17,      6,   -222,    340,   1015,   3237
       667,   2049,     19.477,     -3.933,     41.476,     98,    208,    995,    -10,     17,      6,   -177,    355,   1000,   3236
       668,   2060,     19.502,     -3.964,     41.575,    102,    206,    990,     -8,     19,      6,   -170,    362,    922,   3234
       669,   2071,     19.473,     -3.966,     41.702,    104,    208,    994,     -9,     18,      5,   -251,    355,    957,   3236
       670,   2081,     19.391,     -4.007,     41.827,    101,    205,    996,     -9,     18,      6,   -237,    266,   1000,   3236
       671,   2101,     19.394,     -4.035,     41.949,    100,    206,    987,    -10,     18,      8,   -237,    325,    986,   3237
       672,   2110,     19.466,     -4.026,     42.060,     99,    210,    991,    -11,     19,      7,   -192,    414,    943,   3236
       673,   2121,     19.494,     -4.063,     42.158,     96,    205,    996,     -9,     17,      7,   -162,    355,    943,   3235
       674,   2141,     19.464,     -4.109,     42.279,     98,    203,    992,     -9,     16,      7,   -229,    288,    907,   3234
       675,   2149,     19.424,     -4.099,     42.428,    100,    209,    992,     -9,     16,      6,   -303,    318,    979,   3235
       676,   2168,     19.386,     -4.121,     42.565,    100,    204,    993,     -9,     19,      6,   -296,    311,    943,   3235
       677,   2177,     19.428,     -4.150,     42.670,     98,    205,    992,    -10,     16,      6,   -192,    370,    943,   3236
       678,   2188,     19.381,     -4.134,     42.819,    102,    208,    998,    -10,     16,      5,   -318,    348,    950,   3236
       679,   2204,     19.407,     -4.136,     42.946,     98,    208,    990,     -9,     16,      7,   -244,    348,    922,   3236
       680,   2210,     19.427,     -4.117,     43.088,    100,    208,    992,     -9,     18,      6,   -311,    385,    886,   3237
       681,   2222,     19.412,     -4.140,     43.210,    101,    206,    993,     -9,     17,      5,   -237,    325,    929,   3236
       682,   2224,     19.415,     -4.181,     43.322,    102,    205,    988,     -9,     18,      6,   -222,    340,   1029,   3236
       683,   2247,     19.367,     -4.188,     43.478,     99,    205,    994,    -11,     18,      6,   -355,    311,    957,   3235
       684,   2248,     19.360,     -4.185,     43.616,    102,    208,    992,     -8,     18,      7,   -274,    333,    879,   3236
       685,   2258,     19.449,     -4.187,     43.728,     99,    207,    989,     -8,     19,      8,   -237,    444,    986,   3236
       686,   2274,     19.472,     -4.223,     43.836,     99,    206,    990,     -9,     17,      7,   -199,    348,   1007,   3235
       687,   2281,     19.480,     -4.218,     43.966,    101,    208,    995,     -9,     17,      7,   -266,    385,    957,   3236
       688,   2292,     19.500,     -4.219,     44.097,     96,    207,    996,    -10,     16,      6,   -274,    377,    950,   3237
       689,   2301,     19.514,     -4.250,     44.205,    100,    206,    994,     -9,     16,      8,   -185,    348,    922,   3236
       690,   2319,     19.558,     -4.261,     44.311,     98,    208,    997,     -9,     16,      7,   -177,    399,    957,   3236
       691,   2319,     19.549,     -4.306,     44.429,    100,    203,    991,     -8,     16,      6,   -251,    340,    986,   3235
       692,   2327,     19.516,     -4.331,     44.568,    100,    205,    991,     -8,     18,      6,   -296,    311,    957,   3236
       693,   2383,     19.563,     -4.347,     44.689,     99,    206,    988,     -9,     20,      7,   -251,    385,    957,   3236
       694,   2447,     19.648,     -4.389,     44.793,     99,    205,    979,     -9,     19,      7,   -199,    377,    936,   3235
       695,   2515,     19.639,     -4.369,     44.921,    100,    210,   1005,    -10,     17,      6,   -244,    422,   1022,   3236
       696,   2581,     19.679,     -4.388,     45.040,     97,    209,    985,     -9,     19,      7,   -199,    333,    936,   3235
       697,   2661,     19.654,     -4.421,     45.182,     97,    205,    988,    -10,     19,      6,   -296,    296,    957,   3235
